InsertionReason,TimeStamps,UnparsedData
129,6691867,2
129,6691870,118
129,6691873,35
129,6691876,0
129,6691879,0
1,6692315,65280
1,6692867,65535
129,6692869,3
129,6692872,118
129,6692875,35
129,6692878,0
129,6692881,0
1,6693316,65517
1,6693317,65280
1,6693868,65312
1,6693869,65535
129,6693870,4
129,6693873,118
129,6693876,35
129,6693879,0
129,6693882,0
1,6694318,65280
1,6694870,65519
1,6694871,65535
129,6694872,5
129,6694875,118
129,6694878,35
129,6694881,0
129,6694884,0
1,6695320,65280
1,6695872,65535
129,6695874,6
129,6695876,118
129,6695882,0
1,6696321,65280
1,6696873,65471
1,6696874,65535
129,6696875,7
129,6696878,118
129,6696881,35
129,6696884,0
129,6696887,0
1,6697323,65280
1,6697875,65535
129,6697877,8
129,6697880,118
129,6697883,35
129,6697886,0
129,6697889,0
1,6698324,65281
1,6698325,65280
1,6698876,65312
1,6698877,65535
129,6698878,9
129,6698881,118
129,6698884,35
129,6698887,0
129,6698890,0
1,6699326,65280
1,6699878,65535
129,6699880,10
129,6699883,118
129,6699886,35
129,6699889,0
129,6699892,0
1,6700327,65407
1,6700328,65280
1,6700880,65535
129,6700882,11
129,6700885,118
129,6700888,35
129,6700891,0
129,6700894,0
1,6701329,65280
1,6701881,65453
1,6701882,65535
129,6701883,12
129,6701886,118
129,6701889,35
129,6701892,0
129,6701895,0
1,6702331,65280
1,6702883,65535
129,6702885,13
129,6702888,118
129,6702891,35
129,6702894,0
129,6702897,0
1,6703332,65313
1,6703333,65280
1,6703884,65315
1,6703885,65535
129,6703886,14
129,6703889,118
129,6703892,35
129,6703895,0
129,6703898,0
1,6704334,65280
1,6704886,65535
129,6704888,15
129,6704891,118
129,6704894,35
129,6704897,0
129,6704900,0
1,6705335,65317
1,6705336,65280
1,6705887,65312
1,6705888,65535
129,6705890,16
129,6705893,118
129,6705896,35
129,6705899,0
129,6705902,0
1,6706337,65280
1,6706889,65535
129,6706891,17
129,6706894,118
129,6706897,35
129,6706900,0
129,6706903,0
1,6707338,65280
1,6707890,65447
1,6707891,65535
129,6707892,18
129,6707895,118
129,6707898,35
129,6707901,0
129,6707904,0
1,6708340,65280
1,6708892,65535
129,6708894,19
129,6708897,118
129,6708900,35
129,6708903,0
129,6708906,0
1,6709341,65316
1,6709342,65280
1,6709893,65519
1,6709894,65535
129,6709895,20
129,6709898,118
129,6709901,35
129,6709904,0
129,6709907,0
1,6710342,65533
1,6710343,65280
1,6710895,65535
129,6710896,21
129,6710899,118
129,6710902,35
129,6710905,0
129,6710908,0
1,6711344,65280
1,6711896,65527
1,6711897,65535
129,6711898,22
129,6711901,118
129,6711904,35
129,6711907,0
129,6711910,0
1,6712346,65280
1,6712898,65535
129,6712900,23
129,6712903,118
129,6712906,35
129,6712909,0
129,6712912,0
1,6713347,65312
1,6713348,65280
1,6713899,65455
1,6713900,65535
129,6713901,24
129,6713904,118
129,6713907,35
129,6713910,0
129,6713913,0
1,6714349,65280
1,6714901,65535
129,6714903,25
129,6714906,118
129,6714909,35
129,6714912,0
129,6714915,0
1,6715350,65341
1,6715351,65280
1,6715902,65285
1,6715903,65535
129,6715904,26
129,6715907,118
129,6715910,35
129,6715913,0
129,6715916,0
1,6716352,65280
1,6716904,65535
129,6716906,27
129,6716909,118
129,6716912,35
129,6716915,0
129,6716918,0
1,6717353,65397
1,6717354,65280
1,6717905,65281
1,6717906,65535
129,6717907,28
129,6717910,118
129,6717913,35
129,6717916,0
129,6717919,0
1,6718355,65280
1,6718907,65455
1,6718908,65535
129,6718909,29
129,6718912,118
129,6718915,35
129,6718918,0
129,6718921,0
1,6719356,65407
1,6719357,65280
1,6719909,65535
129,6719911,30
129,6719914,118
129,6719917,35
129,6719920,0
129,6719923,0
1,6720358,65280
1,6720910,65455
1,6720911,65535
129,6720912,31
129,6720915,118
129,6720918,35
129,6720921,0
129,6720924,0
1,6721360,65280
1,6721912,65535
129,6721914,32
129,6721917,118
129,6721920,35
129,6721923,0
129,6721926,0
1,6722361,65319
1,6722362,65280
1,6722913,65455
1,6722914,65535
129,6722915,33
129,6722918,118
129,6722921,35
129,6722924,0
129,6722927,0
1,6723363,65280
1,6723914,65319
1,6723915,65535
129,6723916,34
129,6723919,118
129,6723922,35
129,6723925,0
129,6723928,0
1,6724364,65280
1,6724916,65535
129,6724918,35
129,6724921,118
129,6724924,35
129,6724927,0
129,6724930,0
1,6725365,65317
1,6725366,65280
1,6725917,65313
1,6725918,65535
129,6725919,36
129,6725922,118
129,6725925,35
129,6725928,0
129,6725931,0
1,6726367,65280
1,6726919,65535
129,6726921,37
129,6726924,118
129,6726927,35
129,6726930,0
129,6726933,0
1,6727369,65280
1,6727920,65312
1,6727921,65535
129,6727922,38
129,6727925,118
129,6727928,35
129,6727931,0
129,6727934,0
1,6728370,65280
1,6728922,65519
1,6728923,65535
129,6728924,39
129,6728927,118
129,6728930,35
129,6728933,0
129,6728936,0
1,6729371,65533
1,6729372,65280
1,6729924,65535
129,6729926,40
129,6729929,118
129,6729932,35
129,6729935,0
129,6729938,0
1,6730373,65284
1,6730374,65280
1,6730925,65319
1,6730926,65535
129,6730927,41
129,6730930,118
129,6730933,35
129,6730936,0
129,6730939,0
1,6731375,65280
1,6731927,65535
129,6731929,42
129,6731932,118
129,6731935,35
129,6731938,0
129,6731941,0
1,6732376,65333
1,6732377,65280
1,6732928,65313
1,6732929,65535
129,6732930,43
129,6732933,118
129,6732936,35
129,6732939,0
129,6732942,0
1,6733378,65280
1,6733930,65535
129,6733932,44
129,6733935,118
129,6733938,35
129,6733941,0
129,6733944,0
1,6734379,65517
1,6734380,65280
1,6734932,65535
129,6734934,45
129,6734937,118
129,6734940,35
129,6734943,0
129,6734946,0
1,6735381,65280
1,6735933,65447
1,6735934,65535
129,6735935,46
129,6735938,118
129,6735941,35
129,6735944,0
129,6735947,0
1,6736383,65280
1,6736935,65535
129,6736937,47
129,6736940,118
129,6736943,35
129,6736946,0
129,6736949,0
1,6737384,65281
1,6737385,65280
1,6737936,65535
129,6737938,48
129,6737941,118
129,6737944,35
129,6737947,0
129,6737950,0
1,6738385,65317
1,6738386,65280
1,6738938,65535
129,6738939,49
129,6738942,118
129,6738945,35
129,6738948,0
129,6738951,0
1,6739387,65280
1,6739939,65471
1,6739940,65535
129,6739941,50
129,6739944,118
129,6739947,35
129,6739950,0
129,6739953,0
1,6740389,65280
1,6740941,65535
129,6740943,51
129,6740946,118
129,6740949,35
129,6740952,0
129,6740955,0
1,6741390,65280
1,6741942,65455
1,6741943,65535
129,6741944,52
129,6741947,118
129,6741950,35
129,6741953,0
129,6741956,0
1,6742392,65280
1,6742944,65535
129,6742946,53
129,6742949,118
129,6742952,35
129,6742955,0
129,6742958,0
1,6743393,65313
1,6743394,65280
1,6743945,65535
129,6743947,54
129,6743950,118
129,6743953,35
129,6743956,0
129,6743959,0
1,6744395,65280
1,6744946,65312
1,6744947,65535
129,6744949,55
129,6744952,118
129,6744955,35
129,6744958,0
129,6744961,0
1,6745396,65280
1,6745948,65535
129,6745950,56
129,6745953,118
129,6745956,35
129,6745959,0
129,6745962,0
1,6746397,65284
1,6746398,65280
1,6746949,65318
1,6746950,65535
129,6746951,57
129,6746954,118
129,6746957,35
129,6746960,0
129,6746963,0
1,6747399,65280
1,6747951,65535
129,6747953,58
129,6747956,118
129,6747959,35
129,6747962,0
129,6747965,0
1,6748400,65519
1,6748401,65280
1,6748952,65447
1,6748953,65535
129,6748954,59
129,6748957,118
129,6748960,35
129,6748963,0
129,6748966,0
1,6749402,65280
1,6749954,65535
129,6749956,60
129,6749959,118
129,6749962,35
129,6749965,0
129,6749968,0
1,6750403,65284
1,6750404,65280
1,6750955,65446
1,6750956,65535
129,6750957,61
129,6750960,118
129,6750963,35
129,6750966,0
129,6750969,0
1,6751405,65280
1,6751957,65535
129,6751959,62
129,6751962,118
129,6751965,35
129,6751968,0
129,6751971,0
1,6752406,65317
1,6752407,65280
1,6752958,65317
1,6752959,65535
129,6752960,63
129,6752963,118
129,6752966,35
129,6752969,0
129,6752972,0
1,6753408,65280
1,6753960,65535
129,6753962,64
129,6753965,118
129,6753968,35
129,6753971,0
129,6753974,0
1,6754409,65333
1,6754410,65280
1,6754962,65535
129,6754963,65
129,6754966,118
129,6754969,35
129,6754972,0
129,6754975,0
1,6755411,65280
1,6755963,65471
1,6755964,65535
129,6755965,66
129,6755968,118
129,6755971,35
129,6755974,0
129,6755977,0
1,6756412,65407
1,6756413,65280
1,6756965,65535
129,6756967,67
129,6756970,118
129,6756973,35
129,6756976,0
129,6756979,0
1,6757414,65284
1,6757415,65280
1,6757966,65455
1,6757967,65535
129,6757968,68
129,6757971,118
129,6757974,35
129,6757977,0
129,6757980,0
1,6758416,65280
1,6758968,65535
129,6758970,69
129,6758973,118
129,6758976,35
129,6758979,0
129,6758982,0
1,6759417,65317
1,6759418,65280
1,6759969,65317
1,6759970,65535
129,6759971,70
129,6759974,118
129,6759977,35
129,6759980,0
129,6759983,0
1,6760419,65280
1,6760971,65519
1,6760972,65535
129,6760973,71
129,6760976,118
129,6760979,35
129,6760982,0
129,6760985,0
1,6761421,65280
1,6761973,65535
129,6761975,72
129,6761978,118
129,6761981,35
129,6761984,0
129,6761987,0
1,6762422,65284
1,6762423,65280
1,6762974,65455
1,6762975,65535
129,6762976,73
129,6762979,118
129,6762982,35
129,6762985,0
129,6762988,0
1,6763424,65280
1,6763976,65535
129,6763978,74
129,6763981,118
129,6763984,35
129,6763987,0
129,6763990,0
1,6764425,65317
1,6764426,65280
1,6764977,65313
1,6764978,65535
129,6764979,75
129,6764982,118
129,6764985,35
129,6764988,0
129,6764991,0
1,6765427,65280
1,6765979,65535
129,6765981,76
129,6765984,118
129,6765987,35
129,6765990,0
129,6765993,0
1,6766428,65509
1,6766429,65280
1,6766981,65535
129,6766982,77
129,6766985,118
129,6766988,35
129,6766991,0
129,6766994,0
1,6767430,65280
1,6767982,65455
1,6767983,65535
129,6767984,78
129,6767987,118
129,6767990,35
129,6767993,0
129,6767996,0
1,6768432,65280
1,6768983,65313
1,6768984,65535
129,6768985,79
129,6768988,118
129,6768991,35
129,6768994,0
129,6768997,0
1,6769433,65280
1,6769985,65535
129,6769987,80
129,6769990,118
129,6769993,35
129,6769996,0
129,6769999,0
1,6770434,65471
1,6770435,65280
1,6770987,65535
129,6770988,81
129,6770991,118
129,6770994,35
129,6770998,0
129,6771001,0
1,6771436,65280
1,6771988,65535
129,6771990,82
129,6771993,118
129,6771996,35
129,6771999,0
129,6772002,0
1,6772437,65281
1,6772438,65280
1,6772989,65447
1,6772990,65535
129,6772991,83
129,6772994,118
129,6772997,35
129,6773000,0
129,6773003,0
1,6773439,65280
1,6773991,65535
129,6773993,84
129,6773996,118
129,6773999,35
129,6774002,0
129,6774005,0
1,6774440,65285
1,6774441,65280
1,6774992,65319
1,6774993,65535
129,6774994,85
129,6774997,118
129,6775000,35
129,6775003,0
129,6775006,0
1,6775442,65280
1,6775994,65535
129,6775996,86
129,6775999,118
129,6776002,35
129,6776005,0
129,6776008,0
1,6776443,65389
1,6776444,65280
1,6776996,65535
129,6776998,87
129,6777001,118
129,6777004,35
129,6777007,0
129,6777010,0
1,6777445,65280
1,6777997,65455
1,6777998,65535
129,6777999,88
129,6778002,118
129,6778005,35
129,6778008,0
129,6778011,0
1,6778447,65280
1,6778999,65535
129,6779001,89
129,6779004,118
129,6779007,35
129,6779010,0
129,6779013,0
1,6779448,65281
1,6779449,65280
1,6780000,65327
1,6780001,65535
129,6780002,90
129,6780005,118
129,6780008,35
129,6780011,0
129,6780014,0
1,6780450,65280
1,6781002,65535
129,6781004,91
129,6781007,118
129,6781010,35
129,6781013,0
129,6781016,0
1,6781451,65381
1,6781452,65280
1,6782003,65316
1,6782004,65535
129,6782005,92
129,6782008,118
129,6782011,35
129,6782014,0
129,6782017,0
1,6782453,65280
1,6783005,65535
129,6783007,93
129,6783010,118
129,6783013,35
129,6783016,0
129,6783019,0
1,6783454,65533
1,6783455,65280
1,6784007,65535
129,6784009,94
129,6784012,118
129,6784015,35
129,6784018,0
129,6784021,0
1,6784456,65285
1,6784457,65280
1,6785008,65317
1,6785009,65535
129,6785010,95
129,6785013,118
129,6785016,35
129,6785019,0
129,6785022,0
1,6785458,65280
1,6786010,65535
129,6786012,96
129,6786015,118
129,6786018,35
129,6786021,0
129,6786024,0
1,6786459,65461
1,6786460,65280
1,6787012,65535
129,6787013,97
129,6787016,118
129,6787019,35
129,6787022,0
129,6787025,0
1,6787461,65280
1,6788013,65471
1,6788014,65535
129,6788015,98
129,6788018,118
129,6788021,35
129,6788024,0
129,6788027,0
1,6788463,65280
1,6789015,65535
129,6789017,99
129,6789020,118
129,6789023,35
129,6789026,0
129,6789029,0
1,6789464,65281
1,6789465,65280
1,6790016,65319
1,6790017,65535
129,6790018,100
129,6790021,118
129,6790024,35
129,6790027,0
129,6790030,0
1,6790466,65280
1,6791018,65535
129,6791020,101
129,6791023,118
129,6791026,35
129,6791029,0
129,6791032,0
1,6791467,65333
1,6791468,65280
1,6792019,65455
1,6792020,65535
129,6792021,102
129,6792024,118
129,6792027,35
129,6792030,0
129,6792033,0
1,6792469,65280
1,6793021,65535
129,6793023,103
129,6793026,118
129,6793029,35
129,6793032,0
129,6793035,0
1,6793470,65281
1,6793471,65280
1,6794022,65445
1,6794023,65535
129,6794024,104
129,6794027,118
129,6794030,35
129,6794033,0
129,6794036,0
1,6794472,65280
1,6795024,65535
129,6795025,105
129,6795028,118
129,6795031,35
129,6795034,0
129,6795037,0
1,6795473,65280
1,6796025,65519
1,6796026,65535
129,6796027,106
129,6796030,118
129,6796033,35
129,6796036,0
129,6796039,0
1,6796474,65407
1,6796475,65280
1,6797027,65535
129,6797029,107
129,6797032,118
129,6797035,35
129,6797038,0
129,6797041,0
1,6797476,65280
1,6798028,65447
1,6798029,65535
129,6798030,108
129,6798033,118
129,6798036,35
129,6798039,0
129,6798042,0
1,6798478,65280
1,6799030,65535
129,6799032,109
129,6799035,118
129,6799038,35
129,6799041,0
129,6799044,0
1,6799479,65316
1,6799480,65280
1,6800031,65318
1,6800032,65535
129,6800033,110
129,6800036,118
129,6800039,35
129,6800042,0
129,6800045,0
1,6800481,65280
1,6801033,65535
129,6801035,111
129,6801038,118
129,6801041,35
129,6801044,0
129,6801047,0
1,6801482,65407
1,6801483,65280
1,6802035,65535
129,6802036,112
129,6802039,118
129,6802042,35
129,6802045,0
129,6802048,0
1,6802484,65280
1,6803036,65535
129,6803038,113
129,6803041,118
129,6803044,35
129,6803047,0
129,6803050,0
1,6803485,65461
1,6803486,65280
1,6804037,65327
1,6804038,65535
129,6804039,114
129,6804042,118
129,6804045,35
129,6804048,0
129,6804051,0
1,6804487,65280
1,6805039,65535
129,6805041,115
129,6805044,118
129,6805047,35
129,6805050,0
129,6805053,0
1,6805488,65284
1,6805489,65280
1,6806041,65535
129,6806042,116
129,6806045,118
129,6806048,35
129,6806051,0
129,6806054,0
1,6806490,65280
1,6807042,65455
1,6807043,65535
129,6807044,117
129,6807047,118
129,6807050,35
129,6807053,0
129,6807056,0
1,6807492,65280
1,6808043,65319
1,6808044,65535
129,6808045,118
129,6808048,118
129,6808051,35
129,6808054,0
129,6808057,0
1,6808493,65280
1,6809044,65312
1,6809045,65535
129,6809046,119
129,6809049,118
129,6809052,35
129,6809055,0
129,6809058,0
1,6809494,65280
1,6810046,65519
1,6810047,65535
129,6810048,120
129,6810051,118
129,6810054,35
129,6810057,0
129,6810060,0
1,6810496,65280
1,6811048,65535
129,6811050,121
129,6811053,118
129,6811056,35
129,6811059,0
129,6811062,0
1,6811497,65280
1,6812049,65447
1,6812050,65535
129,6812051,122
129,6812054,118
129,6812057,35
129,6812060,0
129,6812063,0
1,6812499,65280
1,6813051,65535
129,6813053,123
129,6813056,118
129,6813059,35
129,6813062,0
129,6813065,0
1,6813500,65281
1,6813501,65280
1,6814052,65317
1,6814053,65535
129,6814054,124
129,6814057,118
129,6814060,35
129,6814063,0
129,6814066,0
1,6814502,65280
1,6815054,65535
129,6815056,125
129,6815059,118
129,6815062,35
129,6815065,0
129,6815068,0
1,6815503,65405
1,6815504,65280
1,6816055,65316
1,6816056,65535
129,6816057,126
129,6816060,118
129,6816063,35
129,6816066,0
129,6816069,0
1,6816505,65280
1,6817057,65535
129,6817059,127
129,6817062,118
129,6817065,35
129,6817068,0
129,6817071,0
1,6817506,65471
1,6817507,65280
1,6818059,65535
129,6818061,0
129,6818064,119
129,6818067,35
129,6818070,0
129,6818073,0
1,6818508,65280
1,6819060,65445
1,6819061,65535
129,6819062,1
129,6819065,119
129,6819068,35
129,6819071,0
129,6819074,0
1,6819510,65280
1,6820062,65535
129,6820064,2
129,6820067,119
129,6820070,35
129,6820073,0
129,6820076,0
1,6820511,65317
1,6820512,65280
1,6821063,65319
1,6821064,65535
129,6821065,3
129,6821068,119
129,6821071,35
129,6821074,0
129,6821077,0
1,6821513,65280
1,6822065,65535
129,6822067,4
129,6822070,119
129,6822073,35
129,6822076,0
129,6822079,0
1,6822514,65327
1,6822515,65280
1,6823066,65455
1,6823067,65535
129,6823068,5
129,6823071,119
129,6823074,35
129,6823077,0
129,6823080,0
1,6823516,65280
1,6824068,65535
129,6824070,6
129,6824073,119
129,6824076,35
129,6824079,0
129,6824082,0
1,6824517,65317
1,6824518,65280
1,6825069,65319
1,6825070,65535
129,6825071,7
129,6825074,119
129,6825077,35
129,6825080,0
129,6825083,0
1,6825519,65280
1,6826071,65535
129,6826073,8
129,6826076,119
129,6826079,35
129,6826082,0
129,6826085,0
1,6826520,65317
1,6826521,65280
1,6827072,65284
1,6827073,65535
129,6827074,9
129,6827077,119
129,6827080,35
129,6827083,0
129,6827086,0
1,6827522,65280
1,6828074,65535
129,6828076,10
129,6828079,119
129,6828082,35
129,6828085,0
129,6828088,0
1,6828523,65525
1,6828524,65280
1,6829075,65447
1,6829076,65535
129,6829077,11
129,6829080,119
129,6829083,35
129,6829086,0
129,6829089,0
1,6829525,65280
1,6830077,65535
129,6830079,12
129,6830082,119
129,6830085,35
129,6830088,0
129,6830091,0
1,6830526,65285
1,6830527,65280
1,6831078,65535
129,6831080,13
129,6831083,119
129,6831086,35
129,6831089,0
129,6831092,0
1,6831527,65327
1,6831528,65280
1,6832080,65535
129,6832084,119
129,6832087,35
129,6832090,0
129,6832093,0
1,6832529,65280
1,6833081,65455
1,6833082,65535
129,6833083,15
129,6833086,119
129,6833089,35
129,6833092,0
129,6833095,0
1,6833531,65280
1,6834082,65312
1,6834083,65535
129,6834084,16
129,6834087,119
129,6834090,35
129,6834093,0
129,6834096,0
1,6834532,65280
1,6835084,65535
129,6835086,17
129,6835089,119
129,6835092,35
129,6835095,0
129,6835098,0
1,6835533,65327
1,6835534,65280
1,6836086,65535
129,6836090,119
129,6836096,0
1,6836535,65280
1,6837087,65447
1,6837088,65535
129,6837089,19
129,6837092,119
129,6837095,35
129,6837098,0
129,6837101,0
1,6837537,65280
1,6838089,65535
129,6838091,20
129,6838094,119
129,6838097,35
129,6838100,0
129,6838103,0
1,6838538,65280
1,6839090,65327
1,6839091,65535
129,6839092,21
129,6839095,119
129,6839098,35
129,6839101,0
129,6839104,0
1,6839540,65280
1,6840092,65535
129,6840094,22
129,6840097,119
129,6840100,35
129,6840103,0
129,6840106,0
1,6840541,65317
1,6840542,65280
1,6841093,65312
1,6841094,65535
129,6841095,23
129,6841098,119
129,6841101,35
129,6841104,0
129,6841107,0
1,6841543,65280
1,6842095,65535
129,6842097,24
129,6842100,119
129,6842103,35
129,6842106,0
129,6842109,0
1,6842544,65527
1,6842545,65280
1,6843097,65535
129,6843099,25
129,6843105,35
129,6843111,0
1,6843546,65280
1,6844098,65455
1,6844099,65535
129,6844100,26
129,6844103,119
129,6844106,35
129,6844109,0
129,6844112,0
1,6844548,65280
1,6845100,65535
129,6845102,27
129,6845105,119
129,6845108,35
129,6845111,0
129,6845114,0
1,6845549,65280
1,6846101,65312
1,6846102,65535
129,6846103,28
129,6846106,119
129,6846109,35
129,6846112,0
129,6846115,0
1,6846551,65280
1,6847103,65519
1,6847104,65535
129,6847105,29
129,6847108,119
129,6847111,35
129,6847114,0
129,6847117,0
1,6847552,65533
1,6847553,65280
1,6848105,65535
129,6848107,30
129,6848110,119
129,6848113,35
129,6848116,0
129,6848119,0
1,6848554,65280
1,6849106,65327
1,6849107,65535
129,6849108,31
129,6849111,119
129,6849114,35
129,6849117,0
129,6849120,0
1,6849556,65280
1,6850108,65535
129,6850110,32
129,6850113,119
129,6850116,35
129,6850119,0
129,6850122,0
1,6850557,65312
1,6850558,65280
1,6851109,65312
1,6851110,65535
129,6851111,33
129,6851115,119
129,6851121,0
1,6851559,65280
1,6852111,65535
129,6852113,34
129,6852116,119
129,6852119,35
129,6852122,0
129,6852125,0
1,6852560,65280
1,6853112,65447
1,6853113,65535
129,6853114,35
129,6853117,119
129,6853120,35
129,6853123,0
129,6853126,0
1,6853562,65280
1,6854114,65535
129,6854115,36
129,6854118,119
129,6854121,35
129,6854124,0
129,6854127,0
1,6854563,65280
1,6855115,65471
1,6855116,65535
129,6855117,37
129,6855120,119
129,6855123,35
129,6855126,0
129,6855129,0
1,6855565,65280
1,6856117,65535
129,6856119,38
