,TimeStamps,chunk_serial,UTCTimeStamp
9961,18452541.0,5335356,2024-07-03 21:04:59.054700
9962,18453542.0,5335357,2024-07-03 21:04:59.088067
9963,18454543.0,5335358,2024-07-03 21:04:59.121433
9964,18455545.0,5335359,2024-07-03 21:04:59.154833
9965,18456546.0,5335360,2024-07-03 21:04:59.188200
9966,18457547.0,5335361,2024-07-03 21:04:59.221567
9967,18458549.0,5335362,2024-07-03 21:04:59.254967
9968,18459550.0,5335363,2024-07-03 21:04:59.288333
9969,18460551.0,5335364,2024-07-03 21:04:59.321700
9970,18461553.0,5335365,2024-07-03 21:04:59.355100
9971,18462554.0,5335366,2024-07-03 21:04:59.388467
9972,18463556.0,5335367,2024-07-03 21:04:59.421867
9973,18464557.0,5335368,2024-07-03 21:04:59.455233
9974,18465559.0,5335369,2024-07-03 21:04:59.488633
9975,18466560.0,5335370,2024-07-03 21:04:59.522000
9976,18467561.0,5335371,2024-07-03 21:04:59.555367
9977,18468563.0,5335372,2024-07-03 21:04:59.588767
9978,18469564.0,5335373,2024-07-03 21:04:59.622133
9979,18470566.0,5335374,2024-07-03 21:04:59.655533
9980,18471567.0,5335375,2024-07-03 21:04:59.688900
9981,18472569.0,5335376,2024-07-03 21:04:59.722300
9982,18473570.0,5335377,2024-07-03 21:04:59.755667
9983,18474571.0,5335378,2024-07-03 21:04:59.789033
9984,18475573.0,5335379,2024-07-03 21:04:59.822433
9985,18476574.0,5335380,2024-07-03 21:04:59.855800
9986,18477576.0,5335381,2024-07-03 21:04:59.889200
9987,18478577.0,5335382,2024-07-03 21:04:59.922567
9988,18479578.0,5335383,2024-07-03 21:04:59.955933
9989,18480580.0,5335384,2024-07-03 21:04:59.989333
9990,18481581.0,5335385,2024-07-03 21:05:00.022700
9991,18482583.0,5335386,2024-07-03 21:05:00.056100
9992,18483584.0,5335387,2024-07-03 21:05:00.089467
9993,18484585.0,5335388,2024-07-03 21:05:00.122833
9994,18485587.0,5335389,2024-07-03 21:05:00.156233
9995,18486588.0,5335390,2024-07-03 21:05:00.189600
9996,18487590.0,5335391,2024-07-03 21:05:00.223000
9997,18488591.0,5335392,2024-07-03 21:05:00.256367
9998,18489593.0,5335393,2024-07-03 21:05:00.289767
9999,18490594.0,5335394,2024-07-03 21:05:00.323133
10000,18491595.0,5335395,2024-07-03 21:05:00.356500
10001,18492597.0,5335396,2024-07-03 21:05:00.389900
10002,18493598.0,5335397,2024-07-03 21:05:00.423267
10003,18494600.0,5335398,2024-07-03 21:05:00.456667
10004,18495601.0,5335399,2024-07-03 21:05:00.490033
10005,18496603.0,5335400,2024-07-03 21:05:00.523433
10006,18497604.0,5335401,2024-07-03 21:05:00.556800
10007,18498605.0,5335402,2024-07-03 21:05:00.590167
10008,18499607.0,5335403,2024-07-03 21:05:00.623567
10009,18500608.0,5335404,2024-07-03 21:05:00.656933
10010,18501610.0,5335405,2024-07-03 21:05:00.690333
10011,18502611.0,5335406,2024-07-03 21:05:00.723700
10012,18503613.0,5335407,2024-07-03 21:05:00.757100
10013,18504614.0,5335408,2024-07-03 21:05:00.790467
10014,18505615.0,5335409,2024-07-03 21:05:00.823833
10015,18506617.0,5335410,2024-07-03 21:05:00.857233
10016,18507618.0,5335411,2024-07-03 21:05:00.890600
10017,18508620.0,5335412,2024-07-03 21:05:00.924000
10018,18509621.0,5335413,2024-07-03 21:05:00.957367
10019,18510623.0,5335414,2024-07-03 21:05:00.990767
10020,18511624.0,5335415,2024-07-03 21:05:01.024133
10021,18512625.0,5335416,2024-07-03 21:05:01.057500
10022,18513627.0,5335417,2024-07-03 21:05:01.090900
10023,18514628.0,5335418,2024-07-03 21:05:01.124267
10024,18515630.0,5335419,2024-07-03 21:05:01.157667
10025,18516631.0,5335420,2024-07-03 21:05:01.191033
10026,18517633.0,5335421,2024-07-03 21:05:01.224433
10027,18518634.0,5335422,2024-07-03 21:05:01.257800
10028,18519636.0,5335423,2024-07-03 21:05:01.291200
10029,18520637.0,5335424,2024-07-03 21:05:01.324567
10030,18521638.0,5335425,2024-07-03 21:05:01.357933
10031,18522639.0,5335426,2024-07-03 21:05:01.391300
10032,18523641.0,5335427,2024-07-03 21:05:01.424700
10033,18524642.0,5335428,2024-07-03 21:05:01.458067
10034,18525643.0,5335429,2024-07-03 21:05:01.491433
10035,18526645.0,5335430,2024-07-03 21:05:01.524833
10036,18527646.0,5335431,2024-07-03 21:05:01.558200
10037,18528648.0,5335432,2024-07-03 21:05:01.591600
10038,18529649.0,5335433,2024-07-03 21:05:01.624967
10039,18530650.0,5335434,2024-07-03 21:05:01.658333
10040,18531651.0,5335435,2024-07-03 21:05:01.691700
10041,18532653.0,5335436,2024-07-03 21:05:01.725100
10042,18533655.0,5335437,2024-07-03 21:05:01.758500
10043,18534656.0,5335438,2024-07-03 21:05:01.791867
10044,18535657.0,5335439,2024-07-03 21:05:01.825233
10045,18536659.0,5335440,2024-07-03 21:05:01.858633
10046,18537660.0,5335441,2024-07-03 21:05:01.892000
10047,18538662.0,5335442,2024-07-03 21:05:01.925400
10048,18539663.0,5335443,2024-07-03 21:05:01.958767
10049,18540664.0,5335444,2024-07-03 21:05:01.992133
10050,18541666.0,5335445,2024-07-03 21:05:02.025533
10051,18542667.0,5335446,2024-07-03 21:05:02.058900
10052,18543669.0,5335447,2024-07-03 21:05:02.092300
10053,18544670.0,5335448,2024-07-03 21:05:02.125667
10054,18545671.0,5335449,2024-07-03 21:05:02.159033
10055,18546673.0,5335450,2024-07-03 21:05:02.192433
10056,18547674.0,5335451,2024-07-03 21:05:02.225800
10057,18548676.0,5335452,2024-07-03 21:05:02.259200
10058,18549677.0,5335453,2024-07-03 21:05:02.292567
10059,18550678.0,5335454,2024-07-03 21:05:02.325933
10060,18551680.0,5335455,2024-07-03 21:05:02.359333
10061,18552681.0,5335456,2024-07-03 21:05:02.392700
10062,18553682.0,5335457,2024-07-03 21:05:02.426067
10063,18554683.0,5335458,2024-07-03 21:05:02.459433
10064,18555685.0,5335459,2024-07-03 21:05:02.492833
10065,18556686.0,5335460,2024-07-03 21:05:02.526200
10066,18557688.0,5335461,2024-07-03 21:05:02.559600
10067,18558689.0,5335462,2024-07-03 21:05:02.592967
10068,18559691.0,5335463,2024-07-03 21:05:02.626367
10069,18560692.0,5335464,2024-07-03 21:05:02.659733
10070,18561694.0,5335465,2024-07-03 21:05:02.693133
10071,18562695.0,5335466,2024-07-03 21:05:02.726500
10072,18563696.0,5335467,2024-07-03 21:05:02.759867
10073,18564698.0,5335468,2024-07-03 21:05:02.793267
10074,18565699.0,5335469,2024-07-03 21:05:02.826633
10075,18566701.0,5335470,2024-07-03 21:05:02.860033
10076,18567702.0,5335471,2024-07-03 21:05:02.893400
10077,18568703.0,5335472,2024-07-03 21:05:02.926767
10078,18569705.0,5335473,2024-07-03 21:05:02.960167
10079,18570706.0,5335474,2024-07-03 21:05:02.993533
10080,18571708.0,5335475,2024-07-03 21:05:03.026933
10081,18572709.0,5335476,2024-07-03 21:05:03.060300
10082,18573710.0,5335477,2024-07-03 21:05:03.093667
10083,18574712.0,5335478,2024-07-03 21:05:03.127067
10084,18575713.0,5335479,2024-07-03 21:05:03.160433
10085,18576715.0,5335480,2024-07-03 21:05:03.193833
10086,18577716.0,5335481,2024-07-03 21:05:03.227200
10087,18578718.0,5335482,2024-07-03 21:05:03.260600
10088,18579719.0,5335483,2024-07-03 21:05:03.293967
10089,18580720.0,5335484,2024-07-03 21:05:03.327333
10090,18581722.0,5335485,2024-07-03 21:05:03.360733
10091,18582723.0,5335486,2024-07-03 21:05:03.394100
10092,18583725.0,5335487,2024-07-03 21:05:03.427500
10093,18584726.0,5335488,2024-07-03 21:05:03.460867
10094,18585727.0,5335489,2024-07-03 21:05:03.494233
10095,18586729.0,5335490,2024-07-03 21:05:03.527633
10096,18587730.0,5335491,2024-07-03 21:05:03.561000
10097,18588731.0,5335492,2024-07-03 21:05:03.594367
10098,18589733.0,5335493,2024-07-03 21:05:03.627767
10099,18590735.0,5335494,2024-07-03 21:05:03.661167
10100,18591736.0,5335495,2024-07-03 21:05:03.694533
10101,18592737.0,5335496,2024-07-03 21:05:03.727900
10102,18593738.0,5335497,2024-07-03 21:05:03.761267
10103,18594740.0,5335498,2024-07-03 21:05:03.794667
10104,18595741.0,5335499,2024-07-03 21:05:03.828033
10105,18596743.0,5335500,2024-07-03 21:05:03.861433
10106,18597744.0,5335501,2024-07-03 21:05:03.894800
10107,18598746.0,5335502,2024-07-03 21:05:03.928200
10108,18599747.0,5335503,2024-07-03 21:05:03.961567
10109,18600748.0,5335504,2024-07-03 21:05:03.994933
10110,18601749.0,5335505,2024-07-03 21:05:04.028300
10111,18602751.0,5335506,2024-07-03 21:05:04.061700
10112,18603752.0,5335507,2024-07-03 21:05:04.095067
10113,18604753.0,5335508,2024-07-03 21:05:04.128433
10114,18605755.0,5335509,2024-07-03 21:05:04.161833
10115,18606756.0,5335510,2024-07-03 21:05:04.195200
10116,18607757.0,5335511,2024-07-03 21:05:04.228567
10117,18608759.0,5335512,2024-07-03 21:05:04.261967
10118,18609760.0,5335513,2024-07-03 21:05:04.295333
10119,18610761.0,5335514,2024-07-03 21:05:04.328700
10120,18611763.0,5335515,2024-07-03 21:05:04.362100
10121,18612764.0,5335516,2024-07-03 21:05:04.395467
10122,18613765.0,5335517,2024-07-03 21:05:04.428833
10123,18614766.0,5335518,2024-07-03 21:05:04.462200
10124,18615768.0,5335519,2024-07-03 21:05:04.495600
10125,18616769.0,5335520,2024-07-03 21:05:04.528967
10126,18617771.0,5335521,2024-07-03 21:05:04.562367
10127,18618772.0,5335522,2024-07-03 21:05:04.595733
10128,18619774.0,5335523,2024-07-03 21:05:04.629133
10129,18620775.0,5335524,2024-07-03 21:05:04.662500
10130,18621777.0,5335525,2024-07-03 21:05:04.695900
10131,18622778.0,5335526,2024-07-03 21:05:04.729267
10132,18623779.0,5335527,2024-07-03 21:05:04.762633
10133,18624781.0,5335528,2024-07-03 21:05:04.796033
10134,18625782.0,5335529,2024-07-03 21:05:04.829400
10135,18626784.0,5335530,2024-07-03 21:05:04.862800
10136,18627785.0,5335531,2024-07-03 21:05:04.896167
10137,18628786.0,5335532,2024-07-03 21:05:04.929533
10138,18629788.0,5335533,2024-07-03 21:05:04.962933
10139,18630789.0,5335534,2024-07-03 21:05:04.996300
10140,18631791.0,5335535,2024-07-03 21:05:05.029700
10141,18632792.0,5335536,2024-07-03 21:05:05.063067
10142,18633794.0,5335537,2024-07-03 21:05:05.096467
10143,18634795.0,5335538,2024-07-03 21:05:05.129833
10144,18635796.0,5335539,2024-07-03 21:05:05.163200
10145,18636797.0,5335540,2024-07-03 21:05:05.196567
10146,18637799.0,5335541,2024-07-03 21:05:05.229967
10147,18638800.0,5335542,2024-07-03 21:05:05.263333
10148,18639802.0,5335543,2024-07-03 21:05:05.296733
10149,18640803.0,5335544,2024-07-03 21:05:05.330100
10150,18641805.0,5335545,2024-07-03 21:05:05.363500
10151,18642806.0,5335546,2024-07-03 21:05:05.396867
10152,18643807.0,5335547,2024-07-03 21:05:05.430233
10153,18644809.0,5335548,2024-07-03 21:05:05.463633
10154,18645810.0,5335549,2024-07-03 21:05:05.497000
10155,18646812.0,5335550,2024-07-03 21:05:05.530400
10156,18647813.0,5335551,2024-07-03 21:05:05.563767
10157,18648814.0,5335552,2024-07-03 21:05:05.597133
10158,18649816.0,5335553,2024-07-03 21:05:05.630533
10159,18650817.0,5335554,2024-07-03 21:05:05.663900
10160,18651819.0,5335555,2024-07-03 21:05:05.697300
10161,18652820.0,5335556,2024-07-03 21:05:05.730667
10162,18653821.0,5335557,2024-07-03 21:05:05.764033
10163,18654823.0,5335558,2024-07-03 21:05:05.797433
10164,18655824.0,5335559,2024-07-03 21:05:05.830800
10165,18656826.0,5335560,2024-07-03 21:05:05.864200
10166,18657827.0,5335561,2024-07-03 21:05:05.897567
10167,18658829.0,5335562,2024-07-03 21:05:05.930967
10168,18659830.0,5335563,2024-07-03 21:05:05.964333
10169,18660832.0,5335564,2024-07-03 21:05:05.997733
10170,18661833.0,5335565,2024-07-03 21:05:06.031100
10171,18662834.0,5335566,2024-07-03 21:05:06.064467
10172,18663836.0,5335567,2024-07-03 21:05:06.097867
10173,18664837.0,5335568,2024-07-03 21:05:06.131233
10174,18665839.0,5335569,2024-07-03 21:05:06.164633
10175,18666840.0,5335570,2024-07-03 21:05:06.198000
10176,18667842.0,5335571,2024-07-03 21:05:06.231400
10177,18668843.0,5335572,2024-07-03 21:05:06.264767
10178,18669845.0,5335573,2024-07-03 21:05:06.298167
10179,18670846.0,5335574,2024-07-03 21:05:06.331533
10180,18671847.0,5335575,2024-07-03 21:05:06.364900
10181,18672849.0,5335576,2024-07-03 21:05:06.398300
10182,18673850.0,5335577,2024-07-03 21:05:06.431667
10183,18674852.0,5335578,2024-07-03 21:05:06.465067
10184,18675853.0,5335579,2024-07-03 21:05:06.498433
10185,18676855.0,5335580,2024-07-03 21:05:06.531833
10186,18677856.0,5335581,2024-07-03 21:05:06.565200
10187,18678857.0,5335582,2024-07-03 21:05:06.598567
10188,18679859.0,5335583,2024-07-03 21:05:06.631967
10189,18680860.0,5335584,2024-07-03 21:05:06.665333
10190,18681862.0,5335585,2024-07-03 21:05:06.698733
10191,18682863.0,5335586,2024-07-03 21:05:06.732100
10192,18683864.0,5335587,2024-07-03 21:05:06.765467
10193,18684866.0,5335588,2024-07-03 21:05:06.798867
10194,18685867.0,5335589,2024-07-03 21:05:06.832233
10195,18686868.0,5335590,2024-07-03 21:05:06.865600
10196,18687870.0,5335591,2024-07-03 21:05:06.899000
10197,18688871.0,5335592,2024-07-03 21:05:06.932367
10198,18689873.0,5335593,2024-07-03 21:05:06.965767
10199,18690874.0,5335594,2024-07-03 21:05:06.999133
10200,18691875.0,5335595,2024-07-03 21:05:07.032500
10201,18692877.0,5335596,2024-07-03 21:05:07.065900
10202,18693878.0,5335597,2024-07-03 21:05:07.099267
10203,18694880.0,5335598,2024-07-03 21:05:07.132667
10204,18695881.0,5335599,2024-07-03 21:05:07.166033
10205,18696882.0,5335600,2024-07-03 21:05:07.199400
10206,18697884.0,5335601,2024-07-03 21:05:07.232800
10207,18698885.0,5335602,2024-07-03 21:05:07.266167
10208,18699887.0,5335603,2024-07-03 21:05:07.299567
10209,18700888.0,5335604,2024-07-03 21:05:07.332933
10210,18701889.0,5335605,2024-07-03 21:05:07.366300
10211,18702891.0,5335606,2024-07-03 21:05:07.399700
10212,18703892.0,5335607,2024-07-03 21:05:07.433067
10213,18704894.0,5335608,2024-07-03 21:05:07.466467
10214,18705895.0,5335609,2024-07-03 21:05:07.499833
10215,18706897.0,5335610,2024-07-03 21:05:07.533233
10216,18707898.0,5335611,2024-07-03 21:05:07.566600
10217,18708900.0,5335612,2024-07-03 21:05:07.600000
10218,18709901.0,5335613,2024-07-03 21:05:07.633367
10219,18710902.0,5335614,2024-07-03 21:05:07.666733
10220,18711904.0,5335615,2024-07-03 21:05:07.700133
10221,18712905.0,5335616,2024-07-03 21:05:07.733500
10222,18713907.0,5335617,2024-07-03 21:05:07.766900
10223,18714908.0,5335618,2024-07-03 21:05:07.800267
10224,18715910.0,5335619,2024-07-03 21:05:07.833667
10225,18716911.0,5335620,2024-07-03 21:05:07.867033
10226,18717912.0,5335621,2024-07-03 21:05:07.900400
10227,18718914.0,5335622,2024-07-03 21:05:07.933800
10228,18719915.0,5335623,2024-07-03 21:05:07.967167
10229,18720917.0,5335624,2024-07-03 21:05:08.000567
10230,18721918.0,5335625,2024-07-03 21:05:08.033933
10231,18722920.0,5335626,2024-07-03 21:05:08.067333
10232,18723921.0,5335627,2024-07-03 21:05:08.100700
10233,18724923.0,5335628,2024-07-03 21:05:08.134100
10234,18725924.0,5335629,2024-07-03 21:05:08.167467
10235,18726925.0,5335630,2024-07-03 21:05:08.200833
10236,18727927.0,5335631,2024-07-03 21:05:08.234233
10237,18728928.0,5335632,2024-07-03 21:05:08.267600
10238,18729930.0,5335633,2024-07-03 21:05:08.301000
10239,18730931.0,5335634,2024-07-03 21:05:08.334367
10240,18731932.0,5335635,2024-07-03 21:05:08.367733
10241,18732934.0,5335636,2024-07-03 21:05:08.401133
10242,18733935.0,5335637,2024-07-03 21:05:08.434500
10243,18734937.0,5335638,2024-07-03 21:05:08.467900
10244,18735938.0,5335639,2024-07-03 21:05:08.501267
10245,18736940.0,5335640,2024-07-03 21:05:08.534667
10246,18737941.0,5335641,2024-07-03 21:05:08.568033
10247,18738943.0,5335642,2024-07-03 21:05:08.601433
10248,18739944.0,5335643,2024-07-03 21:05:08.634800
10249,18740946.0,5335644,2024-07-03 21:05:08.668200
10250,18741947.0,5335645,2024-07-03 21:05:08.701567
10251,18742948.0,5335646,2024-07-03 21:05:08.734933
10252,18743950.0,5335647,2024-07-03 21:05:08.768333
10253,18744951.0,5335648,2024-07-03 21:05:08.801700
10254,18745953.0,5335649,2024-07-03 21:05:08.835100
10255,18746954.0,5335650,2024-07-03 21:05:08.868467
10256,18747955.0,5335651,2024-07-03 21:05:08.901833
10257,18748957.0,5335652,2024-07-03 21:05:08.935233
10258,18749958.0,5335653,2024-07-03 21:05:08.968600
10259,18750960.0,5335654,2024-07-03 21:05:09.002000
10260,18751961.0,5335655,2024-07-03 21:05:09.035367
10261,18752963.0,5335656,2024-07-03 21:05:09.068767
10262,18753964.0,5335657,2024-07-03 21:05:09.102133
10263,18754965.0,5335658,2024-07-03 21:05:09.135500
10264,18755967.0,5335659,2024-07-03 21:05:09.168900
10265,18756968.0,5335660,2024-07-03 21:05:09.202267
10266,18757970.0,5335661,2024-07-03 21:05:09.235667
10267,18758971.0,5335662,2024-07-03 21:05:09.269033
10268,18759972.0,5335663,2024-07-03 21:05:09.302400
10269,18760973.0,5335664,2024-07-03 21:05:09.335767
10270,18761975.0,5335665,2024-07-03 21:05:09.369167
10271,18762976.0,5335666,2024-07-03 21:05:09.402533
10272,18763978.0,5335667,2024-07-03 21:05:09.435933
10273,18764979.0,5335668,2024-07-03 21:05:09.469300
10274,18765980.0,5335669,2024-07-03 21:05:09.502667
10275,18766982.0,5335670,2024-07-03 21:05:09.536067
10276,18767983.0,5335671,2024-07-03 21:05:09.569433
10277,18768985.0,5335672,2024-07-03 21:05:09.602833
10278,18769986.0,5335673,2024-07-03 21:05:09.636200
10279,18770987.0,5335674,2024-07-03 21:05:09.669567
10280,18771989.0,5335675,2024-07-03 21:05:09.702967
10281,18772990.0,5335676,2024-07-03 21:05:09.736333
10282,18773992.0,5335677,2024-07-03 21:05:09.769733
10283,18774993.0,5335678,2024-07-03 21:05:09.803100
10284,18775995.0,5335679,2024-07-03 21:05:09.836500
10285,18776996.0,5335680,2024-07-03 21:05:09.869867
10286,18777998.0,5335681,2024-07-03 21:05:09.903267
10287,18778999.0,5335682,2024-07-03 21:05:09.936633
10288,18780001.0,5335683,2024-07-03 21:05:09.970033
10289,18781002.0,5335684,2024-07-03 21:05:10.003400
10290,18782003.0,5335685,2024-07-03 21:05:10.036767
10291,18783005.0,5335686,2024-07-03 21:05:10.070167
10292,18784006.0,5335687,2024-07-03 21:05:10.103533
10293,18785008.0,5335688,2024-07-03 21:05:10.136933
10294,18786009.0,5335689,2024-07-03 21:05:10.170300
10295,18787010.0,5335690,2024-07-03 21:05:10.203667
10296,18788011.0,5335691,2024-07-03 21:05:10.237033
10297,18789013.0,5335692,2024-07-03 21:05:10.270433
10298,18790014.0,5335693,2024-07-03 21:05:10.303800
10299,18791015.0,5335694,2024-07-03 21:05:10.337167
10300,18792017.0,5335695,2024-07-03 21:05:10.370567
10301,18793018.0,5335696,2024-07-03 21:05:10.403933
10302,18794020.0,5335697,2024-07-03 21:05:10.437333
10303,18795021.0,5335698,2024-07-03 21:05:10.470700
10304,18796023.0,5335699,2024-07-03 21:05:10.504100
10305,18797024.0,5335700,2024-07-03 21:05:10.537467
10306,18798026.0,5335701,2024-07-03 21:05:10.570867
10307,18799027.0,5335702,2024-07-03 21:05:10.604233
10308,18800028.0,5335703,2024-07-03 21:05:10.637600
10309,18801030.0,5335704,2024-07-03 21:05:10.671000
10310,18802031.0,5335705,2024-07-03 21:05:10.704367
10311,18803033.0,5335706,2024-07-03 21:05:10.737767
10312,18804034.0,5335707,2024-07-03 21:05:10.771133
10313,18805035.0,5335708,2024-07-03 21:05:10.804500
10314,18806037.0,5335709,2024-07-03 21:05:10.837900
10315,18807038.0,5335710,2024-07-03 21:05:10.871267
10316,18808040.0,5335711,2024-07-03 21:05:10.904667
10317,18809041.0,5335712,2024-07-03 21:05:10.938033
10318,18810043.0,5335713,2024-07-03 21:05:10.971433
10319,18811044.0,5335714,2024-07-03 21:05:11.004800
10320,18812045.0,5335715,2024-07-03 21:05:11.038167
10321,18813047.0,5335716,2024-07-03 21:05:11.071567
10322,18814048.0,5335717,2024-07-03 21:05:11.104933
10323,18815050.0,5335718,2024-07-03 21:05:11.138333
10324,18816051.0,5335719,2024-07-03 21:05:11.171700
10325,18817052.0,5335720,2024-07-03 21:05:11.205067
10326,18818054.0,5335721,2024-07-03 21:05:11.238467
10327,18819055.0,5335722,2024-07-03 21:05:11.271833
10328,18820057.0,5335723,2024-07-03 21:05:11.305233
10329,18821058.0,5335724,2024-07-03 21:05:11.338600
10330,18822059.0,5335725,2024-07-03 21:05:11.371967
10331,18823061.0,5335726,2024-07-03 21:05:11.405367
10332,18824062.0,5335727,2024-07-03 21:05:11.438733
10333,18825064.0,5335728,2024-07-03 21:05:11.472133
10334,18826065.0,5335729,2024-07-03 21:05:11.505500
10335,18827067.0,5335730,2024-07-03 21:05:11.538900
10336,18828068.0,5335731,2024-07-03 21:05:11.572267
10337,18829069.0,5335732,2024-07-03 21:05:11.605633
10338,18830071.0,5335733,2024-07-03 21:05:11.639033
10339,18831072.0,5335734,2024-07-03 21:05:11.672400
10340,18832074.0,5335735,2024-07-03 21:05:11.705800
10341,18833075.0,5335736,2024-07-03 21:05:11.739167
10342,18834076.0,5335737,2024-07-03 21:05:11.772533
10343,18835078.0,5335738,2024-07-03 21:05:11.805933
10344,18836079.0,5335739,2024-07-03 21:05:11.839300
10345,18837081.0,5335740,2024-07-03 21:05:11.872700
10346,18838082.0,5335741,2024-07-03 21:05:11.906067
10347,18839084.0,5335742,2024-07-03 21:05:11.939467
10348,18840085.0,5335743,2024-07-03 21:05:11.972833
10349,18841086.0,5335744,2024-07-03 21:05:12.006200
10350,18842088.0,5335745,2024-07-03 21:05:12.039600
10351,18843089.0,5335746,2024-07-03 21:05:12.072967
10352,18844091.0,5335747,2024-07-03 21:05:12.106367
10353,18845092.0,5335748,2024-07-03 21:05:12.139733
10354,18846094.0,5335749,2024-07-03 21:05:12.173133
10355,18847095.0,5335750,2024-07-03 21:05:12.206500
10356,18848096.0,5335751,2024-07-03 21:05:12.239867
10357,18849097.0,5335752,2024-07-03 21:05:12.273233
10358,18850099.0,5335753,2024-07-03 21:05:12.306633
10359,18851100.0,5335754,2024-07-03 21:05:12.340000
10360,18852101.0,5335755,2024-07-03 21:05:12.373367
10361,18853103.0,5335756,2024-07-03 21:05:12.406767
10362,18854104.0,5335757,2024-07-03 21:05:12.440133
10363,18855106.0,5335758,2024-07-03 21:05:12.473533
10364,18856107.0,5335759,2024-07-03 21:05:12.506900
10365,18857108.0,5335760,2024-07-03 21:05:12.540267
10366,18858109.0,5335761,2024-07-03 21:05:12.573633
10367,18859111.0,5335762,2024-07-03 21:05:12.607033
10368,18860112.0,5335763,2024-07-03 21:05:12.640400
10369,18861114.0,5335764,2024-07-03 21:05:12.673800
10370,18862115.0,5335765,2024-07-03 21:05:12.707167
10371,18863116.0,5335766,2024-07-03 21:05:12.740533
10372,18864118.0,5335767,2024-07-03 21:05:12.773933
10373,18865119.0,5335768,2024-07-03 21:05:12.807300
10374,18866121.0,5335769,2024-07-03 21:05:12.840700
10375,18867122.0,5335770,2024-07-03 21:05:12.874067
10376,18868124.0,5335771,2024-07-03 21:05:12.907467
10377,18869125.0,5335772,2024-07-03 21:05:12.940833
10378,18870126.0,5335773,2024-07-03 21:05:12.974200
10379,18871128.0,5335774,2024-07-03 21:05:13.007600
10380,18872129.0,5335775,2024-07-03 21:05:13.040967
10381,18873131.0,5335776,2024-07-03 21:05:13.074367
10382,18874132.0,5335777,2024-07-03 21:05:13.107733
10383,18875133.0,5335778,2024-07-03 21:05:13.141100
10384,18876135.0,5335779,2024-07-03 21:05:13.174500
10385,18877136.0,5335780,2024-07-03 21:05:13.207867
10386,18878138.0,5335781,2024-07-03 21:05:13.241267
10387,18879139.0,5335782,2024-07-03 21:05:13.274633
10388,18880140.0,5335783,2024-07-03 21:05:13.308000
10389,18881142.0,5335784,2024-07-03 21:05:13.341400
10390,18882143.0,5335785,2024-07-03 21:05:13.374767
10391,18883145.0,5335786,2024-07-03 21:05:13.408167
10392,18884146.0,5335787,2024-07-03 21:05:13.441533
10393,18885147.0,5335788,2024-07-03 21:05:13.474900
10394,18886148.0,5335789,2024-07-03 21:05:13.508267
10395,18887150.0,5335790,2024-07-03 21:05:13.541667
10396,18888151.0,5335791,2024-07-03 21:05:13.575033
10397,18889153.0,5335792,2024-07-03 21:05:13.608433
10398,18890154.0,5335793,2024-07-03 21:05:13.641800
10399,18891156.0,5335794,2024-07-03 21:05:13.675200
10400,18892157.0,5335795,2024-07-03 21:05:13.708567
10401,18893159.0,5335796,2024-07-03 21:05:13.741967
10402,18894160.0,5335797,2024-07-03 21:05:13.775333
10403,18895162.0,5335798,2024-07-03 21:05:13.808733
10404,18896163.0,5335799,2024-07-03 21:05:13.842100
10405,18897164.0,5335800,2024-07-03 21:05:13.875467
10406,18898166.0,5335801,2024-07-03 21:05:13.908867
10407,18899167.0,5335802,2024-07-03 21:05:13.942233
10408,18900169.0,5335803,2024-07-03 21:05:13.975633
10409,18901170.0,5335804,2024-07-03 21:05:14.009000
10410,18902172.0,5335805,2024-07-03 21:05:14.042400
10411,18903173.0,5335806,2024-07-03 21:05:14.075767
10412,18904174.0,5335807,2024-07-03 21:05:14.109133
10413,18905176.0,5335808,2024-07-03 21:05:14.142533
10414,18906177.0,5335809,2024-07-03 21:05:14.175900
10415,18907179.0,5335810,2024-07-03 21:05:14.209300
10416,18908180.0,5335811,2024-07-03 21:05:14.242667
10417,18909181.0,5335812,2024-07-03 21:05:14.276033
10418,18910183.0,5335813,2024-07-03 21:05:14.309433
10419,18911184.0,5335814,2024-07-03 21:05:14.342800
10420,18912186.0,5335815,2024-07-03 21:05:14.376200
10421,18913187.0,5335816,2024-07-03 21:05:14.409567
10422,18914189.0,5335817,2024-07-03 21:05:14.442967
10423,18915190.0,5335818,2024-07-03 21:05:14.476333
10424,18916191.0,5335819,2024-07-03 21:05:14.509700
10425,18917193.0,5335820,2024-07-03 21:05:14.543100
10426,18918194.0,5335821,2024-07-03 21:05:14.576467
10427,18919196.0,5335822,2024-07-03 21:05:14.609867
10428,18920197.0,5335823,2024-07-03 21:05:14.643233
10429,18921199.0,5335824,2024-07-03 21:05:14.676633
10430,18922199.0,5335825,2024-07-03 21:05:14.709967
10431,18923201.0,5335826,2024-07-03 21:05:14.743367
10432,18924203.0,5335827,2024-07-03 21:05:14.776767
10433,18925204.0,5335828,2024-07-03 21:05:14.810133
10434,18926205.0,5335829,2024-07-03 21:05:14.843500
10435,18927207.0,5335830,2024-07-03 21:05:14.876900
10436,18928208.0,5335831,2024-07-03 21:05:14.910267
10437,18929209.0,5335832,2024-07-03 21:05:14.943633
10438,18930211.0,5335833,2024-07-03 21:05:14.977033
10439,18931212.0,5335834,2024-07-03 21:05:15.010400
10440,18932213.0,5335835,2024-07-03 21:05:15.043767
10441,18933215.0,5335836,2024-07-03 21:05:15.077167
